Geography,County,State,Median Income,ACS Home Value,Zillow Home Value,Zillow Bottom Tier Home Value,Zillow Top Tier Home Value,Latitude,Longitude,Avg Temperature (F),Max Temperature (F),Min Temperature (F),Avg Percipitation (in.),Min Humidity (%),Max Humidity (%),Avg Wind (mph)
"Grant County, Arkansas",Grant County,Arkansas,65399,123500,,,,34.2628015,-92.4208713,34.78550005257129,40.06400014162064,29.506999963521963,0.010977621578912095,57.375,82.56750011444092,8.46929673413992
"Greene County, Arkansas",Greene County,Arkansas,56568,110400,103900.0,49300.0,175100.0,36.13149310000001,-90.563609,29.88499995842576,34.092499949038036,25.677499967813485,0.03310761348469051,57.1225004196167,84.71249961853026,9.293994040864707
"Hempstead County, Arkansas",Hempstead County,Arkansas,49640,76200,,,,33.6530112,-93.6623239,36.632750087976454,41.88200033903122,31.383499836921693,0.007081805017050796,59.78750038146973,83.80250072479248,7.866198168146611
"Hot Spring County, Arkansas",Hot Spring County,Arkansas,54065,88900,,,,34.3393795,-92.97755579999999,34.08575004935265,39.600500047206886,28.57100005149841,0.0029643874351433885,57.33250045776367,83.04749965667725,6.897386154026987
"Howard County, Arkansas",Howard County,Arkansas,58066,94100,,,,34.1318213,-94.028678,35.87225006222725,41.706500184535976,30.037999939918517,7.416914569169988e-05,59.815001487731934,85.0225009918213,6.473292750205994
"Independence County, Arkansas",Independence County,Arkansas,57679,104400,95100.0,54000.0,167900.0,35.8174139,-91.5983959,30.55775008797645,35.43350021243096,25.681999963521964,0.006588969643660418,54.84249973297119,82.47500038146974,6.180595512956383
"Izard County, Arkansas",Izard County,Arkansas,47766,79400,,,,36.1610924,-91.9099238,28.404500102996828,34.124000227451326,22.68499997854233,0.0,52.04249954223633,82.79000091552734,6.743193813011647
"Jackson County, Arkansas",Jackson County,Arkansas,50779,61300,,,,35.6479574,-91.135302,31.183250081539153,35.226500087976454,27.140000075101852,0.012191580975149559,58.82499980926514,83.48999977111815,10.438399117584225
"Jefferson County, Arkansas",Jefferson County,Arkansas,51740,81800,,16100.0,137100.0,34.227351,-91.9099238,34.70224987715483,39.39349992275238,30.010999831557275,0.011908068196980034,59.94000053405762,82.77750015258789,11.40956430842042
"Johnson County, Arkansas",Johnson County,Arkansas,47956,95400,98700.0,,162900.0,35.60262750000001,-93.5003454,28.81174980849028,35.428999707102776,22.194499909877774,0.002214566870467869,54.42000102996826,85.71249961853026,6.520343084667921
"Lafayette County, Arkansas",Lafayette County,Arkansas,57784,65900,,,,33.2511695,-93.6217802,37.53949981331825,42.718999969959256,32.35999965667725,0.0202353914656977,59.52999973297119,83.66499996185303,8.292596349163054
"Lawrence County, Arkansas",Lawrence County,Arkansas,47432,77100,,,,35.9969735,-91.135302,30.346250034868717,34.78099989593029,25.911500173807145,0.017857924690396768,56.30249977111816,83.18999862670898,8.94006567613125
"Lee County, Arkansas",Lee County,Arkansas,40950,67100,,,,34.7712669,-90.8294002,33.56374994367361,37.782499957084646,29.34499993026257,0.0050145697433457495,64.90000057220459,85.87000083923341,10.494762026569843
"Lincoln County, Arkansas",Lincoln County,Arkansas,50297,66100,,,,33.9185116,-91.714958,35.505499821901324,40.23049976825714,30.7804998755455,0.050986702517261666,61.172499656677246,83.09250068664552,10.619709856944086
"Little River County, Arkansas",Little River County,Arkansas,54818,72400,,,,60.907072,-135.681783,,,,,,,
"Logan County, Arkansas",Logan County,Arkansas,50188,90400,,,,35.2475011,-93.6623239,31.102250105142595,37.5485002875328,24.65599992275238,0.0,55.57999992370606,85.00499916076659,6.432297822495699
"Lonoke County, Arkansas",Lonoke County,Arkansas,66979,135100,137900.0,,217300.0,34.75916470000001,-91.9099238,33.2959999140352,38.124499952793116,28.46749987527728,0.01046185887704684,58.26000022888184,82.9300022125244,8.962356255577806
"Madison County, Arkansas",Madison County,Arkansas,58857,108500,,,,35.9466415,-93.6623239,27.304249935224647,34.23649996593595,20.37199990451336,0.0,53.85000038146973,86.48999977111816,6.80071897716403
"Marion County, Arkansas",Marion County,Arkansas,44328,117300,,,187100.0,36.31947020000001,-92.6983868,27.23675011359155,33.76400007456541,20.70950015261769,0.02928815606072193,50.609999656677246,84.89500045776367,5.810951570386888
"Miller County, Arkansas",Miller County,Arkansas,55046,108500,109900.0,41300.0,193100.0,33.333555600000004,-93.86553029999999,37.10525011345744,42.18350015878677,32.02700006812811,0.010307754470607429,60.75,84.35499954223633,8.5063191678226
"Mississippi County, Arkansas",Mississippi County,Arkansas,50578,81400,,,,35.8279728,-90.0746767,31.475750084221364,35.748500126600256,27.20300004184246,0.10722918773260642,60.19750022888184,86.14249992370605,10.087460989930632
"Monroe County, Arkansas",Monroe County,Arkansas,44440,54500,,,,34.591874700000005,-91.135302,33.84050004184246,38.02550004720688,29.65550003647804,0.00012090623994746547,63.70249938964844,84.66999816894531,10.735294046633243
"Montgomery County, Arkansas",Montgomery County,Arkansas,49080,96900,,,,34.542407399999995,-93.6623239,34.396250115334986,40.361000072956095,28.43150015771389,0.0020299697896157664,57.97499942779541,84.23999977111815,2.9357139526695013
"Nevada County, Arkansas",Nevada County,Arkansas,44911,62700,,,,33.6621386,-93.3388917,36.37850006893277,41.67950004935265,31.0775000885129,0.007854507664057214,58.834999084472656,83.39750194549559,7.939750773715973
"Newton County, Arkansas",Newton County,Arkansas,44443,91600,,,,35.9603994,-93.1779659,26.58200013786555,33.043999969959266,20.120000305771825,0.0,53.21000099182129,86.1924991607666,6.661422755426169
"Ouachita County, Arkansas",Ouachita County,Arkansas,45461,67900,,,142700.0,33.58285120000001,-92.9375739,36.646250115334986,42.11149990558624,31.181000325083733,0.0192031586968054,57.35750007629394,83.00499916076659,8.191159152830242
"Perry County, Arkansas",Perry County,Arkansas,57289,99100,,,,34.96032,-92.8976254,33.7752498626709,39.492499828338616,28.057999897003175,0.0,54.71999883651733,83.00749969482422,6.503790048451424
"Phillips County, Arkansas",Phillips County,Arkansas,42299,67100,,,,34.4611206,-90.8675134,34.61900010406971,39.03800015449524,30.20000005364418,0.0,64.95500087738037,85.5399990081787,11.202260492914915
"Pike County, Arkansas",Pike County,Arkansas,48645,78600,,,,34.1876975,-93.6623239,34.66849993616343,40.33849987983704,28.99849999248981,0.0,59.20249938964844,84.20250034332275,6.080619768829943
"Poinsett County, Arkansas",Poinsett County,Arkansas,45511,78200,,,,35.6078586,-90.6393702,31.439749997854232,35.393000036478035,27.48649995923042,0.07610701200530286,60.71500110626221,85.24250030517578,9.601058735955954
"Polk County, Arkansas",Polk County,Arkansas,45664,87100,92500.0,43500.0,162200.0,34.5268097,-94.1513764,34.27924979776144,40.770499682426454,27.787999913096428,0.0,58.74250030517578,85.46749877929688,5.134428330891728
"Pope County, Arkansas",Pope County,Arkansas,56369,126100,117100.0,70700.0,198300.0,35.440627,-93.0175712,31.94374989271164,37.980499875545505,25.906999909877772,0.0,53.152501583099365,83.93499946594237,5.65401192322135
"Prairie County, Arkansas",Prairie County,Arkansas,49114,65300,,,,34.7636336,-91.5983959,33.188000043854124,37.647500085830686,28.728500001877546,0.010074084903311542,60.03250026702881,83.25,10.251738564491273
"Pulaski County, Arkansas",Pulaski County,Arkansas,71902,148300,132800.0,56000.0,258000.0,34.753861500000006,-92.2236667,33.56825007349253,38.907500171661376,28.22899997532368,0.01457210952841391,56.3125,82.8025016784668,8.35942928788662
"Randolph County, Arkansas",Randolph County,Arkansas,49821,81500,,,,36.34579179999999,-90.9820668,29.155999862402677,34.14649976342916,24.16549996137619,0.013280000508300902,53.86249923706055,83.3625011444092,8.815398242982628
"St. Francis County, Arkansas",St. Francis County,Arkansas,43681,61900,,,,34.9926533,-90.7152749,33.09574985355139,37.26049981117249,28.93099989593029,0.024999997277898117,64.5900011062622,86.07500076293945,10.11069982666135
"Saline County, Arkansas",Saline County,Arkansas,73050,147400,153900.0,98500.0,248200.0,34.5708215,-92.539603,34.16675006598234,39.61850003004074,28.71500010192394,0.0,56.46750116348266,82.70749855041505,7.8456155718004705
"Scott County, Arkansas",Scott County,Arkansas,44938,69800,,,,34.8854732,-93.9878427,33.15424997210503,39.758000111579896,26.550499832630162,0.0,57.09499931335449,85.23250007629396,6.02441385829091
"Searcy County, Arkansas",Searcy County,Arkansas,47884,89700,,,,35.9721,-92.6983868,28.998500019311905,35.24900012016296,22.747999918460845,0.0,51.589999198913574,84.5500011444092,5.992703105385304
"Sebastian County, Arkansas",Sebastian County,Arkansas,58991,116800,116800.0,64900.0,207000.0,35.22603970000001,-94.315422,33.554750153422354,40.68500019311905,26.424500113725664,0.0,54.93249893188477,85.27750015258789,8.15134108014226
"Sevier County, Arkansas",Sevier County,Arkansas,50684,75400,,,169200.0,34.0346222,-94.2743628,36.33575010634959,42.16100012660026,30.510500086098908,0.0003689755942291162,59.867499351501465,85.57999992370604,6.369555509964227
"Sharp County, Arkansas",Sharp County,Arkansas,47891,79900,75300.0,42500.0,141700.0,36.16759740000001,-91.443469,28.719499909877772,34.02949999570846,23.40949982404709,0.0,53.14750003814697,82.6624984741211,7.810926581696272
"Stone County, Arkansas",Stone County,Arkansas,48029,107300,126200.0,,185700.0,35.80751420000001,-92.2236667,28.323500099778176,34.020499950647356,22.626500248909,0.0012153299804043582,52.890000820159905,83.64500045776367,6.252709332761764
"Union County, Arkansas",Union County,Arkansas,56546,79900,,,,33.1431092,-92.539603,38.120000010728845,44.08700006008147,32.15299996137619,0.05682297314949863,57.369999408721924,83.47749996185303,10.211641627895832
"Van Buren County, Arkansas",Van Buren County,Arkansas,47256,98900,,,,35.62662320000001,-92.539603,29.69149989485741,35.56850003004074,23.81449975967407,0.0,52.68749952316284,84.01749992370604,4.767292296841145
"Washington County, Arkansas",Washington County,Arkansas,68715,162900,183900.0,129600.0,312800.0,35.9307703,-94.1513764,28.755500013008714,36.414499974250795,21.096500051766636,0.0023669532434208193,53.95249938964844,86.08249855041504,5.9381054456001525
"White County, Arkansas",White County,Arkansas,60710,116400,115600.0,60600.0,191800.0,35.29006120000001,-91.7538817,31.43075011372566,36.207500064373015,26.654000163078308,0.010060643351922824,56.8725004196167,82.92499923706055,8.596385210000276
"Woodruff County, Arkansas",Woodruff County,Arkansas,44242,63700,,,,35.1215846,-91.135302,32.476999893784516,36.42799985408783,28.525999933481216,0.018380400449712214,61.97000026702881,84.25499916076659,9.661340672831537
"Yell County, Arkansas",Yell County,Arkansas,54048,100300,,,,35.0810824,-93.3388917,33.71674991846085,39.78949975967407,27.644000077247615,0.009055163447312484,55.18000078201294,83.80499839782716,5.840488744798899
"Alameda County, California",Alameda County,California,114330,649100,877000.0,612900.0,1309900.0,37.6016892,-121.7195459,43.459250135719785,54.23000025749207,32.68850001394749,0.0,40.550000190734856,89.08749771118164,8.779117068632246
"Alpine County, California",Alpine County,California,90994,343800,,,,38.5940736,-119.8815203,23.234000152349477,35.190500175952906,11.27750012874603,0.0,35.147499084472656,87.73999977111816,8.521226586988274
"Amador County, California",Amador County,California,75677,278600,308700.0,215300.0,456100.0,38.3488921,-120.7740931,40.945999917387965,51.41749982833861,30.474500006437307,0.0,41.352499961853034,92.52749824523926,9.161644883722664
"Butte County, California",Butte County,California,66251,238200,289100.0,194000.0,423900.0,39.62539520000001,-121.5370003,42.56150009334088,52.641500163078305,32.48150002360344,0.0,42.672499179840095,93.39250183105469,10.092169643341006
"Calaveras County, California",Calaveras County,California,77144,273400,302300.0,218900.0,419500.0,38.1960477,-120.6805037,42.125000214576716,52.92950053215028,31.320499897003174,0.0,41.53999948501587,92.1349983215332,8.295716084961594
"Colusa County, California",Colusa County,California,75868,223600,223300.0,155000.0,338400.0,39.1040645,-122.26538870000002,43.89574975967408,55.86799955368042,31.923499965667723,0.0,40.50250005722046,95.13750076293944,9.55935728190303
"Contra Costa County, California",Contra Costa County,California,120800,522300,617800.0,423400.0,1178900.0,37.8534093,-121.9017954,43.02275040447712,53.83850073814392,32.20700007081032,0.0,38.970000267028816,90.21999931335449,8.630973001105787
"Del Norte County, California",Del Norte County,California,55899,185900,,,,41.7076287,-123.9659708,37.638500148057936,45.12200036048889,30.154999935626982,0.0,55.202500343322754,94.20749855041504,8.850548561855557
"El Dorado County, California",El Dorado County,California,99817,405900,480100.0,332900.0,700600.0,38.74263759999999,-120.4357631,32.80324987769127,42.79100000858307,22.815499746799468,0.0,40.13499975204468,91.27250099182129,8.462384169202746
"Fresno County, California",Fresno County,California,68620,220600,248200.0,164300.0,378900.0,36.9858984,-119.2320784,39.72875003218651,52.569500017166135,26.88800004720688,0.01968503937007874,42.925000190734856,86.28999900817871,7.313371771403553
"Glenn County, California",Glenn County,California,58822,214600,215800.0,,301700.0,39.64378129999999,-122.4467238,43.14425028860569,54.52700061798096,31.761499959230427,0.0,39.54999923706055,95.01250267028809,10.053915221848193
"Humboldt County, California",Humboldt County,California,60394,285800,290700.0,221700.0,410200.0,40.7450055,-123.8695086,39.483499984443185,48.70849983692169,30.258500131964684,0.0,52.92000007629394,95.95999908447266,8.014501234099866
"Imperial County, California",Imperial County,California,62145,167700,210300.0,132100.0,276100.0,33.01136939999999,-115.4733554,51.365749810636046,64.28299946784972,38.44850015342236,0.04002106599656381,23.81249976158142,67.18499946594238,10.569124957454804
"Inyo County, California",Inyo County,California,65536,243100,355600.0,221600.0,524400.0,36.3091865,-117.5495846,36.64175007939339,50.33750000000001,22.94600015878677,0.059999997221578776,25.04749965667725,63.11249923706055,10.060038994590043
"Kern County, California",Kern County,California,69236,190600,215400.0,141900.0,310600.0,35.4937274,-118.8596804,44.1657500654459,55.76000008583069,32.571500045061114,0.0698475574883889,43.30000019073486,80.20750045776367,9.158054119251373
"Kings County, California",Kings County,California,66431,185600,208700.0,139300.0,286900.0,36.0988489,-119.8815203,43.0790001899004,54.64850039482118,31.50949998497963,0.06870784628109669,54.6225004196167,93.33749771118164,6.89507331024468
"Lake County, California",Lake County,California,55631,182000,247700.0,153300.0,368000.0,39.083964400000006,-122.8084496,37.3279997870326,50.031499648094176,24.62449992597103,0.06065994266449936,43.00999975204468,96.74499893188477,8.305814518376291
"Lassen County, California",Lassen County,California,67750,177500,,81900.0,,40.53943889999999,-120.7120023,24.32299993187189,36.423499992489816,12.222499871253964,0.0,46.28249979019165,91.52999877929688,9.605998453746738
"Los Angeles County, California",Los Angeles County,California,89855,495800,616500.0,430700.0,1137100.0,34.0522265,-118.2436596,51.401750165224065,62.58200044631958,40.22149988412857,0.01967877149581909,31.01749920845032,78.38749980926514,5.338170398305506
"Madera County, California",Madera County,California,65121,220400,248200.0,174300.0,339200.0,37.251926,-119.69626770000002,38.07049997746945,50.805499982833865,25.335499972105023,0.0,43.484999656677246,90.70499992370605,7.244339854437709
"Marin County, California",Marin County,California,162292,908800,1158600.0,758000.0,1932700.0,38.083403,-122.7633036,45.88925007805229,56.475500154495236,35.30300000160933,0.0,38.60749959945679,91.01749992370605,7.390107978806197
"Mariposa County, California",Mariposa County,California,64884,259500,246900.0,,381000.0,37.4893626,-119.9679294,39.92224999517202,52.393999862670896,27.45050012767315,0.0,43.2674994468689,91.48999786376952,7.39538879322201
"Mendocino County, California",Mendocino County,California,66974,338000,364400.0,259600.0,534900.0,39.5500194,-123.438353,38.286500093340884,49.6535002231598,26.91949996352196,0.0,47.26999998092651,96.74250030517578,8.351537565971018
"Merced County, California",Merced County,California,64445,196200,262200.0,194800.0,351700.0,37.2009788,-120.7120023,44.04199980795384,56.02099962234497,32.0629999935627,0.0038281737232771455,47.65750026702881,93.33749771118164,7.261057389026583
