RegionName,State,statename,geography,Metro,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
Richmond County,NY,New York,"Richmond County, New York",New York-Newark-Jersey City,138,541200,0.006322053,0.033613445,0.106295993,0.076591139,0.032857534,2018-12,2018-Q4,541200,0,2018-12
Onondaga County,NY,New York,"Onondaga County, New York",Syracuse,139,141200,0.002840909,0.011461318,0.056095737,0.033244501,0.015139769,2018-12,2018-Q4,141200,0,2018-12
Pasco County,FL,Florida,"Pasco County, Florida",Tampa-St. Petersburg-Clearwater,140,178100,0.004512126,0.010783201,0.063918757,0.084532673,0.023054497,2006-07,2006-Q3,212800,-0.16306391,2005-05
Hampden County,MA,Massachusetts,"Hampden County, Massachusetts",Springfield,141,203700,0.00443787,0.012425447,0.050541516,0.041781373,0.014149022,2018-12,2018-Q4,203700,0,2018-12
Montgomery County,TX,Texas,"Montgomery County, Texas",Houston-The Woodlands-Sugar Land,142,242300,0.001239669,0.004560531,0.039022298,0.056132724,0.032368515,2018-12,2018-Q4,242300,0,2018-12
Greenville County,SC,South Carolina,"Greenville County, South Carolina",Greenville-Anderson-Mauldin,143,194000,0.004660798,0.018907563,0.078976641,0.067113817,0.03169503,2018-12,2018-Q4,194000,0,2018-12
Burlington County,NJ,New Jersey,"Burlington County, New Jersey",Philadelphia-Camden-Wilmington,144,228800,0.002629273,0.008818342,0.044272022,0.02351214,-0.005634328,2006-09,2006-Q3,273600,-0.16374269,2005-01
Tulare County,CA,California,"Tulare County, California",Visalia-Porterville,145,209100,0.005772006,0.019005848,0.090766823,0.077752476,0.025534008,2006-06,2006-Q2,240900,-0.132004981,2005-07
Lucas County,OH,Ohio,"Lucas County, Ohio",Toledo,146,98000,0.008230453,0.014492754,0.059459459,0.047247412,0.0013363,2006-07,2006-Q3,112800,-0.131205674,2002-05
Adams County,CO,Colorado,"Adams County, Colorado",Denver-Aurora-Lakewood,147,340000,0.006810779,0.021327726,0.081081081,0.118065422,0.070707543,2018-12,2018-Q4,340000,0,2018-12
East Baton Rouge Parish,LA,Louisiana,"East Baton Rouge Parish, Louisiana",Baton Rouge,148,167000,0.001199041,0.005418423,0.060991105,0.03768467,0.011266606,2018-12,2018-Q4,167000,0,2018-12
Virginia Beach City,VA,Virginia,"Virginia Beach City, Virginia",Virginia Beach-Norfolk-Newport News,149,266000,0.005671078,0.012947449,0.036632892,0.024221591,0.003408917,2007-05,2007-Q2,277500,-0.041441441,2005-10
York County,PA,Pennsylvania,"York County, Pennsylvania",York-Hanover,150,177600,0.002823264,0.007945516,0.03436226,0.03939441,0.000962281,2007-07,2007-Q3,187900,-0.054816392,2006-05
Jefferson Parish,LA,Louisiana,"Jefferson Parish, Louisiana",New Orleans-Metairie,151,173800,-0.006857143,0.019354839,0.051421658,0.060283393,0.021207223,2018-11,2018-Q4,175000,-0.006857143,2018-10
Knox County,TN,Tennessee,"Knox County, Tennessee",Knoxville,152,180500,0.005571031,0.021505376,0.082134293,0.056699076,0.023347426,2018-12,2018-Q4,180500,0,2018-12
Polk County,IA,Iowa,"Polk County, Iowa",Des Moines-West Des Moines,153,184600,0.00599455,0.011506849,0.071387115,0.057019006,0.029670447,2018-12,2018-Q4,184600,0,2018-12
Genesee County,MI,Michigan,"Genesee County, Michigan",Flint,154,107800,-0.009191176,0.025689819,0.122916667,0.107840527,0.03014563,2005-06,2005-Q2,121000,-0.109090909,2003-05
Clark County,WA,Washington,"Clark County, Washington",Portland-Vancouver-Hillsboro,155,350200,0.005743825,0.014778325,0.067682927,0.095548902,0.041097666,2018-12,2018-Q4,350200,0,2018-12
Santa Barbara County,CA,California,"Santa Barbara County, California",Santa Maria-Santa Barbara,156,596500,0.001511081,0.00505476,0.035230823,0.044416783,0.024492136,2005-07,2005-Q3,683900,-0.127796461,2004-09
Seminole County,FL,Florida,"Seminole County, Florida",Orlando-Kissimmee-Sanford,157,250100,0.002003205,0.014604462,0.073390558,0.084905907,0.024465224,2006-07,2006-Q3,273300,-0.084888401,2005-12
Williamson County,TX,Texas,"Williamson County, Texas",Austin-Round Rock,158,276100,0.004730713,0.013955196,0.060291859,0.074241237,0.040404135,2018-12,2018-Q4,276100,0,2018-12
Washoe County,NV,Nevada,"Washoe County, Nevada",Reno,159,362000,0.00471829,0.013154212,0.090033123,0.108589029,0.043004575,2018-12,2018-Q4,362000,0,2018-12
Monterey County,CA,California,"Monterey County, California",Salinas,160,564200,0.006780871,0.023956443,0.073848496,0.076979476,0.03998726,2005-11,2005-Q4,691200,-0.183738426,2004-10
Solano County,CA,California,"Solano County, California",Vallejo-Fairfield,161,437100,0.004827586,0.012743281,0.06792084,0.093631173,0.048772032,2006-05,2006-Q2,484700,-0.098205075,2005-04
Mobile County,AL,Alabama,"Mobile County, Alabama",Mobile,162,119700,0.006728343,0.022203245,0.079350766,0.064432212,0.001346595,2008-06,2008-Q2,120700,-0.008285004,2007-10
Berks County,PA,Pennsylvania,"Berks County, Pennsylvania",Reading,163,174100,-0.000574053,0.004036909,0.036309524,0.033856488,0.003632711,2006-12,2006-Q4,178100,-0.022459293,2006-07
Cameron County,TX,Texas,"Cameron County, Texas",Brownsville-Harlingen,164,94000,0.004273504,0.019522777,0.079219288,0.048442916,0.024349929,2018-12,2018-Q4,94000,0,2018-12
Prince William County,VA,Virginia,"Prince William County, Virginia",Washington-Arlington-Alexandria,165,369900,0.002439024,0.009552402,0.043441467,0.030115596,0.024351465,2005-12,2005-Q4,438500,-0.156442417,2004-12
Hillsborough County,NH,New Hampshire,"Hillsborough County, New Hampshire",Manchester-Nashua,166,285100,0.00493479,0.015675098,0.069793621,0.05532899,0.019948247,2018-12,2018-Q4,285100,0,2018-12
Dakota County,MN,Minnesota,"Dakota County, Minnesota",Minneapolis-St. Paul-Bloomington,167,278600,0.005050505,0.014197306,0.064171123,0.054966775,0.02398912,2018-12,2018-Q4,278600,0,2018-12
Ada County,ID,Idaho,"Ada County, Idaho",Boise City,168,298300,0.012903226,0.048506151,0.149961449,0.094871079,0.03867822,2018-12,2018-Q4,298300,0,2018-12
Waukesha County,WI,Wisconsin,"Waukesha County, Wisconsin",Milwaukee-Waukesha-West Allis,169,285000,0.003874604,0.007423118,0.04510451,0.04309007,0.016531636,2018-12,2018-Q4,285000,0,2018-12
Richland County,SC,South Carolina,"Richland County, South Carolina",Columbia,170,138600,0.002894356,0.016129032,0.048411498,0.039852346,0.003530813,2018-12,2018-Q4,138600,0,2018-12
Pulaski County,AR,Arkansas,"Pulaski County, Arkansas",Little Rock-North Little Rock-Conway,171,132800,0.002264151,0.013740458,0.043205027,0.021500891,0.009348799,2018-12,2018-Q4,132800,0,2018-12
Sarasota County,FL,Florida,"Sarasota County, Florida",North Port-Sarasota-Bradenton,172,258600,0.000773994,0.004271845,0.057236304,0.087388765,0.035979753,2006-03,2006-Q1,304800,-0.151574803,2005-05
Clackamas County,OR,Oregon,"Clackamas County, Oregon",Portland-Vancouver-Hillsboro,173,432900,-0.000923148,0.003477051,0.058176485,0.092147497,0.034425377,2018-11,2018-Q4,433300,-0.000923148,2018-11
Pinal County,AZ,Arizona,"Pinal County, Arizona",Phoenix-Mesa-Scottsdale,174,211600,0.0085796,0.030185005,0.120169402,0.076158744,0.040254525,2006-06,2006-Q2,241700,-0.124534547,2005-09
Stark County,OH,Ohio,"Stark County, Ohio",Canton-Massillon,175,127600,0.005516154,0.0208,0.083191851,0.063027658,0.018527163,2018-12,2018-Q4,127600,0,2018-12
Orange County,NY,New York,"Orange County, New York",New York-Newark-Jersey City,176,251500,0.003191065,0.016161616,0.074327211,0.034274485,-0.006037148,2006-11,2006-Q4,307200,-0.181315104,2004-05
Butler County,OH,Ohio,"Butler County, Ohio",Cincinnati,177,172900,0.008163265,0.018856806,0.088790932,0.055946326,0.021185637,2018-12,2018-Q4,172900,0,2018-12
Mercer County,NJ,New Jersey,"Mercer County, New Jersey",Trenton,178,240900,0.00542571,0.022495756,0.071619217,0.03039943,-0.006525822,2006-09,2006-Q3,287800,-0.162960389,2004-11
Westmoreland County,PA,Pennsylvania,"Westmoreland County, Pennsylvania",Pittsburgh,179,128400,0,0.009433962,0.032154341,0.027523782,0.014212633,2018-12,2018-Q4,128400,0,2018-12
Saint Charles County,MO,Missouri,"Saint Charles County, Missouri",St. Louis,180,229700,0.003494976,0.011448701,0.062442183,0.057845835,0.018941862,2018-12,2018-Q4,229700,0,2018-12
Allen County,IN,Indiana,"Allen County, Indiana",Fort Wayne,181,134800,0.004470939,0.018126888,0.085346216,0.053655183,0.024326487,2018-12,2018-Q4,134800,0,2018-12
Lane County,OR,Oregon,"Lane County, Oregon",Eugene,182,289400,0.005908933,0.016865777,0.083083832,0.084396841,0.027891048,2018-12,2018-Q4,289400,0,2018-12
Forsyth County,NC,North Carolina,"Forsyth County, North Carolina",Winston-Salem,183,143900,0.001391788,0.024199288,0.048833819,0.04350904,0.009822466,2018-12,2018-Q4,143900,0,2018-12
Charleston County,SC,South Carolina,"Charleston County, South Carolina",Charleston-North Charleston,184,332800,0.004527618,0.012781497,0.062240664,0.076691033,0.034618315,2018-12,2018-Q4,332800,0,2018-12
Lehigh County,PA,Pennsylvania,"Lehigh County, Pennsylvania",Allentown-Bethlehem-Easton,185,200100,0.005022602,0.021961185,0.077544426,0.03920207,0.003049014,2007-07,2007-Q3,212200,-0.057021678,2006-04
Placer County,CA,California,"Placer County, California",Sacramento--Roseville--Arden-Arcade,186,492000,0.007371007,0.016318942,0.064935065,0.057737446,0.034670617,2006-01,2006-Q1,510700,-0.036616409,2005-06
Washtenaw County,MI,Michigan,"Washtenaw County, Michigan",Ann Arbor,187,283300,0.006394316,0.013958482,0.088359585,0.075474634,0.048753421,2018-12,2018-Q4,283300,0,2018-12
Orleans Parish,LA,Louisiana,"Orleans Parish, Louisiana",New Orleans-Metairie,188,181600,-0.006020799,0.003869541,-0.008733624,0.051911847,0.042301733,2018-04,2018-Q2,189300,-0.040676175,2017-07
Nueces County,TX,Texas,"Nueces County, Texas",Corpus Christi,189,148900,0,0.005401756,0.034027778,0.046378471,0.020628288,2018-12,2018-Q4,148900,0,2018-12
Hamilton County,TN,Tennessee,"Hamilton County, Tennessee",Chattanooga,190,169800,0.005328597,0.019207683,0.064576803,0.058311288,0.025346429,2018-12,2018-Q4,169800,0,2018-12
Madison County,AL,Alabama,"Madison County, Alabama",Huntsville,191,160900,-0.006790123,-0.006176652,0.066269052,0.028954965,,2018-07,2018-Q3,162700,-0.011063307,2018-05
Marion County,FL,Florida,"Marion County, Florida",Ocala,192,149800,0.002677376,0.023923445,0.107169254,0.09058248,0.011283971,2006-09,2006-Q3,183900,-0.185426862,2005-08
Anoka County,MN,Minnesota,"Anoka County, Minnesota",Minneapolis-St. Paul-Bloomington,193,248100,0.005267423,0.014723926,0.066638005,0.06264373,0.026608461,2018-12,2018-Q4,248100,0,2018-12
Somerset County,NJ,New Jersey,"Somerset County, New Jersey",New York-Newark-Jersey City,194,405200,0.002474023,0.011230347,0.033673469,0.028082986,0.004088478,2006-06,2006-Q2,440000,-0.079090909,2005-03
Manatee County,FL,Florida,"Manatee County, Florida",North Port-Sarasota-Bradenton,195,258900,0.005046584,0.017288802,0.05630355,0.082721,0.031534088,2006-06,2006-Q2,313000,-0.17284345,2005-05
Collier County,FL,Florida,"Collier County, Florida",Naples-Immokalee-Marco Island,196,336400,-0.000594177,-0.003554502,0.03190184,0.069508658,0.022231412,2006-07,2006-Q3,452200,-0.25608138,2005-02
Luzerne County,PA,Pennsylvania,"Luzerne County, Pennsylvania",Scranton--Wilkes-Barre--Hazleton,197,103600,0.003875969,0.020689655,0.132240437,0.040126207,0.002445706,2018-12,2018-Q4,103600,0,2018-12
Cumberland County,NC,North Carolina,"Cumberland County, North Carolina",Fayetteville,198,110400,0.003636364,0.003636364,0.053435115,0.01998507,0.003791655,2010-07,2010-Q3,110700,-0.002710027,2010-07
Saint Louis City,MO,Missouri,"Saint Louis City, Missouri",St. Louis,199,119100,-0.000838926,-0.001676446,0.014480409,0.04669629,-0.003540481,2008-04,2008-Q2,128400,-0.072429907,2005-12
Chesterfield County,VA,Virginia,"Chesterfield County, Virginia",Richmond,200,234800,0.005136986,0.010327022,0.030728709,0.050998145,0.009318961,2018-12,2018-Q4,234800,0,2018-12
Marion County,OR,Oregon,"Marion County, Oregon",Salem,201,271700,0.006296296,0.026832955,0.119489081,0.114657652,0.038399267,2018-12,2018-Q4,271700,0,2018-12
Brazoria County,TX,Texas,"Brazoria County, Texas",Houston-The Woodlands-Sugar Land,202,220900,0.004090909,0.008215427,0.078086872,0.077348503,0.038982533,2018-12,2018-Q4,220900,0,2018-12
Loudoun County,VA,Virginia,"Loudoun County, Virginia",Washington-Arlington-Alexandria,203,496000,0.003439207,0.011213048,0.040486679,0.026027977,0.023185736,2005-12,2005-Q4,553500,-0.103884372,2005-02
Rockland County,NY,New York,"Rockland County, New York",New York-Newark-Jersey City,204,453300,0.002210922,0.003986711,0.035167847,0.037825047,0.004221695,2006-05,2006-Q2,506400,-0.10485782,2004-11
Bell County,TX,Texas,"Bell County, Texas",Killeen-Temple,205,137600,0.004379562,0.018504811,0.06009245,0.029298487,0.011197618,2018-12,2018-Q4,137600,0,2018-12
McHenry County,IL,Illinois,"McHenry County, Illinois",Chicago-Naperville-Elgin,206,214100,0.003280225,0.008003766,0.065704331,0.051954921,0.000187021,2007-02,2007-Q1,248500,-0.138430584,2004-04
Henrico County,VA,Virginia,"Henrico County, Virginia",Richmond,207,235100,0.005130398,0.019956616,0.065246942,0.054394712,0.012031039,2018-12,2018-Q4,235100,0,2018-12
Davis County,UT,Utah,"Davis County, Utah",Ogden-Clearfield,208,337300,-0.001775673,0.009577971,0.164307905,0.077255393,0.03198368,2018-11,2018-Q4,337900,-0.001775673,2018-11
Albany County,NY,New York,"Albany County, New York",Albany-Schenectady-Troy,209,226300,-0.006148441,-0.001323919,0.022131888,0.029903329,0.012380442,2018-10,2018-Q4,227900,-0.007020623,2018-09
Lorain County,OH,Ohio,"Lorain County, Ohio",Cleveland-Elyria,210,140100,0.003581662,0.010822511,0.059757943,0.047666437,0.012527538,2018-12,2018-Q4,140100,0,2018-12
Larimer County,CO,Colorado,"Larimer County, Colorado",Fort Collins,211,376200,0.005344735,0.013196876,0.056741573,0.090628941,0.054207615,2018-12,2018-Q4,376200,0,2018-12
Northampton County,PA,Pennsylvania,"Northampton County, Pennsylvania",Allentown-Bethlehem-Easton,212,208300,0.003371869,0.008228461,0.059511699,0.034273317,0.000433099,2007-02,2007-Q1,229500,-0.092374728,2005-11
Escambia County,FL,Florida,"Escambia County, Florida",Pensacola-Ferry Pass-Brent,213,148400,0.007467753,0.029126214,0.101707498,0.096558007,0.018536729,2006-06,2006-Q2,148500,-0.000673401,2006-05
Dutchess County,NY,New York,"Dutchess County, New York",New York-Newark-Jersey City,214,274100,0.003661662,0.007720588,0.074480596,0.036156293,-0.004761613,2006-05,2006-Q2,340600,-0.195243688,2004-05
Lake County,FL,Florida,"Lake County, Florida",Orlando-Kissimmee-Sanford,215,215700,0.004189944,0.024216524,0.108427544,0.087054238,0.02728109,2006-06,2006-Q2,244200,-0.116707617,2005-10
Fayette County,KY,Kentucky,"Fayette County, Kentucky",Lexington-Fayette,216,180400,0.002779322,0.014052839,0.051895044,0.05246588,0.023791927,2018-12,2018-Q4,180400,0,2018-12
Winnebago County,IL,Illinois,"Winnebago County, Illinois",Rockford,217,108600,-0.003669725,0.003696858,0.069950739,0.045832226,-0.008769827,2007-08,2007-Q3,125100,-0.131894484,2005-04
Rockingham County,NH,New Hampshire,"Rockingham County, New Hampshire",Boston-Cambridge-Newton,218,343500,0.002334403,0.007331378,0.054327808,0.0572003,0.026362737,2018-12,2018-Q4,343500,0,2018-12
Boulder County,CO,Colorado,"Boulder County, Colorado",Boulder,219,532300,0.002825923,0.010440395,0.053850723,0.089093912,0.054906842,2018-12,2018-Q4,532300,0,2018-12
Anchorage Borough,AK,Alaska,"Anchorage Borough, Alaska",Anchorage,220,339700,0.00176939,-0.000588408,0.002064897,0.010571505,0.012573114,2016-08,2016-Q3,341400,-0.004979496,2016-05
Galveston County,TX,Texas,"Galveston County, Texas",Houston-The Woodlands-Sugar Land,221,214200,0.006578947,0.022434368,0.10812209,0.0789377,0.036754588,2018-12,2018-Q4,214200,0,2018-12
Gloucester County,NJ,New Jersey,"Gloucester County, New Jersey",Philadelphia-Camden-Wilmington,222,196200,0.002554931,0.011340206,0.02134305,0.025014436,-0.010116881,2006-10,2006-Q4,238000,-0.175630252,2005-02
Howard County,MD,Maryland,"Howard County, Maryland",Baltimore-Columbia-Towson,223,442100,-0.001806277,-0.00852209,0.022906062,0.016932186,0.00852984,2006-06,2006-Q2,489500,-0.096833504,2005-06
Douglas County,CO,Colorado,"Douglas County, Colorado",Denver-Aurora-Lakewood,224,483900,0.00103434,0.007705123,0.038857879,0.070443427,0.044363795,2018-12,2018-Q4,483900,0,2018-12
Lancaster County,NE,Nebraska,"Lancaster County, Nebraska",Lincoln,225,181300,0.001657459,0.007782101,0.065843621,0.055333213,0.032244048,2018-12,2018-Q4,181300,0,2018-12
Spartanburg County,SC,South Carolina,"Spartanburg County, South Carolina",Spartanburg,226,141800,0.005673759,0.028281363,0.083269672,0.062947924,0.026561915,2018-12,2018-Q4,141800,0,2018-12
Cumberland County,ME,Maine,"Cumberland County, Maine",Portland-South Portland,227,296600,-0.000337041,0.009530293,0.067290392,0.062831635,0.029719586,2018-11,2018-Q4,296700,-0.000337041,2018-11
Ingham County,MI,Michigan,"Ingham County, Michigan",Lansing-East Lansing,228,130400,0.002305919,0.010069713,0.069729286,0.072955354,0.01642136,2006-05,2006-Q2,136700,-0.04608632,2004-06
Erie County,PA,Pennsylvania,"Erie County, Pennsylvania",Erie,229,121400,0.000824402,0,0.045650301,0.022534035,0.01706681,2018-08,2018-Q3,121700,-0.002465078,2018-08
Lubbock County,TX,Texas,"Lubbock County, Texas",Lubbock,230,135300,0.000739645,0.012724551,0.043176561,0.060218272,0.033944916,2018-12,2018-Q4,135300,0,2018-12
Saint Lucie County,FL,Florida,"Saint Lucie County, Florida",Port St. Lucie,231,213600,0.004231312,0.013282732,0.101598762,0.125632838,0.046564973,2006-06,2006-Q2,245900,-0.131354209,2005-08
Leon County,FL,Florida,"Leon County, Florida",Tallahassee,232,181900,0.004972376,0.028264556,0.089874176,0.044951103,0.006139661,2006-10,2006-Q4,193800,-0.061403509,2005-12
Greene County,MO,Missouri,"Greene County, Missouri",Springfield,233,141000,0.008583691,0.022480058,0.089644513,0.050337134,0.019796619,2018-12,2018-Q4,141000,0,2018-12
Hamilton County,IN,Indiana,"Hamilton County, Indiana",Indianapolis-Carmel-Anderson,234,266200,0.001128244,0.00948047,0.071227364,0.051085367,0.029936478,2018-12,2018-Q4,266200,0,2018-12
Atlantic County,NJ,New Jersey,"Atlantic County, New Jersey",Atlantic City-Hammonton,235,184200,0.004909984,0.021064302,0.075934579,0.007210952,-0.025422101,2006-09,2006-Q3,283400,-0.350035286,2004-02
New London County,CT,Connecticut,"New London County, Connecticut",Norwich-New London,236,233600,-0.002135839,-0.000427899,0.020532984,0.025167246,-0.003444124,2006-04,2006-Q2,272400,-0.142437592,2004-08
Saint Clair County,IL,Illinois,"Saint Clair County, Illinois",St. Louis,237,96500,-0.007201646,-0.017311609,0.033190578,0.033605477,-0.006690105,2007-10,2007-Q4,108000,-0.106481481,2005-04
San Luis Obispo County,CA,California,"San Luis Obispo County, California",San Luis Obispo-Paso Robles-Arroyo Grande,238,605000,-0.000330469,0.00099272,0.045085507,0.067515345,0.029743369,2018-10,2018-Q4,605500,-0.000825764,2018-10
Horry County,SC,South Carolina,"Horry County, South Carolina",Myrtle Beach-Conway-North Myrtle Beach,239,175100,0.004013761,0.011554015,0.056091677,0.035745059,0.001904434,2006-11,2006-Q4,214000,-0.181775701,2005-08
Madison County,IL,Illinois,"Madison County, Illinois",St. Louis,240,116600,0.006908463,0.014795474,0.04293381,0.033058652,0.001906635,2007-07,2007-Q3,118600,-0.016863406,2007-01
